year,bill_number,title,primary_sponsors,party,district,status,last_action,chamber,upcoming_hearings,past_hearings,state_bill_link
2025,SB230,To Repeal The Arkansas Trust Institutions Act; And To Create The Arkansas Trust Institutions Act Of 2025.,Justin Boyd,R,SD-027,"Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",Senate,,"2025-02-13 00:00:00 - Read first time, rules suspended, read second time, referred to INSURANCE & COMMERCE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB230.pdf
2025,SB231,To Confer Law Enforcement Authority On Select Employees Of The Office Of The Arkansas Lottery.,Jim Dotson,R,SD-034,"Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed.","2025-02-17 - Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed.",Senate,,"2025-02-13 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-02-17 00:00:00 - withdrawn from Committee - Withdrawn from Committee and placed on 2nd reading for purpose of amendment # 1",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB231.pdf
2025,SB232,To Amend Various Provisions Of The Arkansas Scholarship Lottery Act; And To Declare An Emergency.,Jimmy Hickey,R,SD-004,"Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",Senate,,"2025-02-13 00:00:00 - read first time, rules suspended, read second time, referred to education Committee - Read first time, rules suspended, read second time, referred to EDUCATION COMMITTEE - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB232.pdf
2025,SB233,To Amend The Income Tax Laws Relating To Certain Trusts; To Preserve Certain Trust Assets; And To Exempt Certain Trusts From Income Tax.,Clint Penzo,R,SD-031,"Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE","2025-02-13 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",Senate,,"2025-02-13 00:00:00 - Read first time, rules suspended, read second time, referred to REVENUE & TAX - SENATE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB233.pdf
2025,SB234,Concerning The Nineteenth Judicial District-west; To Create An Additional Circuit Judgeship; And To Declare An Emergency.,Tyler Dees,R,SD-035,Filed,2025-02-14 - Filed,Senate,,,https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB234.pdf
2025,SB235,To Create The Voluntary Portable Benefit Account Act.,Justin Boyd,R,SD-027,Filed,2025-02-14 - Filed,Senate,,,https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB235.pdf
2025,SB236,To Amend The Insurance Holding Company Regulatory Act.,Justin Boyd,R,SD-027,Filed,2025-02-14 - Filed,Senate,,,https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB236.pdf
2025,SB237,To Amend The Law Concerning The Licensing And Regulation Of Captive Insurers.,Justin Boyd,R,SD-027,Filed,2025-02-14 - Filed,Senate,,,https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB237.pdf
2025,SB238,To Amend The Used Tire Recycling And Accountability Act.,John Payton,R,SD-022,Filed,2025-02-14 - Filed,Senate,,,https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB238.pdf
2025,SB24,An Act For The Arkansas State Game And Fish Commission Appropriation For The 2025-2026 Fiscal Year,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-01-22 00:00:00 - re-referred to joint budget Committee - Re-referred to JOINT BUDGET COMMITTEE; 2025-01-22 00:00:00 - withdrawn from Committee - Withdrawn from Committee and placed on 2nd reading for purpose of amendment # 1; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB24.pdf
2025,SB25,An Act For The Department Of Commerce - State Insurance Department Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB25.pdf
2025,SB26,An Act For The Department Of Commerce - Division Of Aeronautics Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB26.pdf
2025,SB27,An Act For The Department Of Health - Arkansas Minority Health Commission Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB27.pdf
2025,SB28,An Act For The Arkansas Ethics Commission Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Returned by the Committee, with the recommendation that it Do Pass","2025-02-13 - Returned by the Committee, with the recommendation that it Do Pass",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-13 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB28.pdf
2025,SB29,An Act For The Arkansas Minority Health Initiative Of The Department Of Health - Arkansas Minority Health Commission Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-02-11 00:00:00 - considered in the Committee - Considered in the Committee of the Whole, and recommended do pass.",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB29.pdf
2025,SB3,To Prohibit Discrimination Or Preferential Treatment By The State Of Arkansas And Other Public Entities.,Dan Sullivan,R,SD-020,DELIVERED TO GOVERNOR.,2025-02-13 - DELIVERED TO GOVERNOR.,Senate,,"2025-01-13 00:00:00 - Read first time, rules suspended, read second time, referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-01-21 00:00:00 - Re-referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-01-21 00:00:00 - withdrawn from Committee - Withdrawn from Committee and placed on 2nd reading for purpose of amendment # 1; 2025-01-28 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass; 2025-01-29 00:00:00 - read the first time, rules suspended, read the second time and referred to the Committee - Read the first time, rules suspended, read the second time and referred to the Committee on STATE AGENCIES & GOVT'L AFFAIRS- HOUSE; 2025-02-05 00:00:00 - returned by the Committee - Returned by the Committee Do Pass; 2025-02-06 00:00:00 - Re-referred to STATE AGENCIES & GOVT'L AFFAIRS-SENATE; 2025-02-11 00:00:00 - returned by the Committee - Returned by the Committee with the recommendation that it Do Pass concur in House Amendment No. 2",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB3.pdf
2025,SB30,An Act For The Department Of Health - Arkansas Tobacco Settlement Commission Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,DELIVERED TO GOVERNOR.,2025-02-11 - DELIVERED TO GOVERNOR.,Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-06 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB30.pdf
2025,SB31,An Act For The Department Of Labor And Licensing - Workers' Compensation Commission Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Returned by the Committee, with the recommendation that it Do Pass","2025-02-13 - Returned by the Committee, with the recommendation that it Do Pass",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE; 2025-02-13 00:00:00 - returned by the Committee - Returned by the Committee, with the recommendation that it Do Pass",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB31.pdf
2025,SB32,An Act For The Department Of Human Services - Division Of Youth Services Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB32.pdf
2025,SB33,An Act For The Department Of Human Services - Division Of Medical Services Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB33.pdf
2025,SB34,An Act For The Department Of Human Services - Division Of Developmental Disabilities Services Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB34.pdf
2025,SB35,An Act For The Department Of Human Services - Division Of Children And Family Services Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB35.pdf
2025,SB36,"An Act For The Department Of Human Services - Division Of Aging, Adult, And Behavioral Health Services Appropriation For The 2025-2026 Fiscal Year.",Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB36.pdf
2025,SB37,An Act For The Department Of Commerce Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB37.pdf
2025,SB38,An Act For The Department Of Health -licensing And Regulation Boards Appropriation For The 2025-2026 Fiscal Year.,Joint Budget Committee,,,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE","2025-01-13 - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",Senate,,"2025-01-13 00:00:00 - read first time, rules suspended, read second time, referred to joint budget Committee - Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",https://arkleg.state.ar.us/Home/FTPDocument?path=%2FBills%2F2025R%2FPublic%2FSB38.pdf
